0,1,2,3,4
0.0032994183632562013,0.0035947763990282766,0.004336653553974834,0.3152559979900483,0.0071802408525698524
0.006573072949080938,0.005494735993585742,0.0037467610839820864,0.30719080468363547,0.0013884524157425915
0.0013534960453602807,0.00024141118696618946,0.00012104616746277941,0.3064371648701944,0.0
0.0,0.0,0.0,0.32758033060730524,0.009505731991466426
0.008656337183772678,0.00954696693817958,0.0094887009774558,0.3310532013042555,0.02233367206408321
0.021677990605771136,0.019211349777458864,0.0220955527944513,0.31926270658487077,0.02451834506080175
0.02467774551999735,0.02257219132329613,0.026555724101143596,0.3318317108918717,0.03199043485968023
0.030754346584230596,0.027212725844966812,0.030446933127006304,0.31307157446113104,0.026461913950011073
0.026497293372949926,0.02413902405690571,0.028506867313611295,0.32947394380836414,0.03429882572740173
0.03329137561931006,0.0313633995810898,0.03533390023596006,0.32765936025048564,0.037781829256168464
0.03680488102226409,0.034583230190793124,0.03637145718733681,0.3198945318587476,0.03433944966706903
0.034235149728133685,0.033522097306947884,0.03265887891028907,0.31882210555797325,0.03590895012431794
0.03582281276818833,0.03418684204404521,0.0213335216808046,0.3472892347600518,0.013226676509399127
0.01574145168924268,0.03245326649016089,0.012003337668989644,0.41249286640726324,0.049469060330382675
0.04588977625440993,0.049993901010565445,0.04168449316171419,0.42444617380025934,0.05574689482717865
0.0553317518174028,0.05555171890014954,0.05608411102108235,0.42051361867704273,0.0630567803492843
0.062477549644984975,0.06113630807948578,0.06312827997746506,0.3998547341115434,0.06255751504559459
0.062251364878562754,0.05953897907966166,0.06429908445156851,0.40651621271076516,0.06922024598696908
0.06863726106428647,0.06550429673132996,0.07269852090105289,0.4085914396887159,0.07822407854206403
0.07659743545607256,0.07192693702429764,0.08014624045629049,0.4211880674448767,0.08082460983798967
0.0802614242491968,0.07481182049418678,0.08505073792672757,0.41247211413748375,0.08310093769725668
0.08223290484000056,0.0772185087917805,0.08181748502634534,0.395112840466926,0.07506609351970006
0.0753408347927893,0.07054780406068772,0.044043917654317255,0.3238080415045395,0.025438283512780657
0.02824583941358494,0.03472415143202667,0.021159683123310735,0.34520363164721135,0.04096460643304933
0.03918114062505129,0.03679125483582801,0.04014159767845005,0.38107392996108946,0.04124318755532119
0.041522161610345165,0.037901667153314555,0.036170403232927306,0.30122957198443573,0.025817366512897344
0.02762068384193128,0.025279014586917725,0.026305819991102375,0.2855927367055771,0.021721759803589258
0.022479609665576383,0.02874058350616604,0.024806054229722818,0.313556420233463,0.04733113239312825
0.045699625083498674,0.05131582973225424,0.04617656581202745,0.34415564202334625,0.0668216252792968
0.06591368259544339,0.06263766353563405,0.06839825333181881,0.34030609597924766,0.07085782366014737
0.0709270897915717,0.06502804846599641,0.0760205942996075,0.3327418936446173,0.07480555728585525
0.07402759059365405,0.0668201473044574,0.07999889595069476,0.33061478599221783,0.0762810386385171
0.07553998489855474,0.06949122451209355,0.0805397481431136,0.3298158236057068,0.07786067618833759
0.07676064390255988,0.07331480205029273,0.08180975153673486,0.351491569390402,0.08445440688778305
0.08338492533369024,0.07696909893014592,0.08792542084316857,0.4272477302204928,0.0835081109155551
0.08291408743394246,0.07600902581846114,0.08746903311970655,0.397260700389105,0.07972110256589371
0.07968310748449525,0.07281988669328587,0.08394724780398466,0.39664850843060956,0.07951599647242258
0.07885750929179203,0.07173713733838927,0.08235653106030849,0.4107081712062256,0.07316620373224314
0.07381230838291941,0.06797849890824637,0.07884468800382471,0.4203683527885862,0.07535632312214702
0.07541428102731462,0.07006209562142196,0.08125645754071265,0.389852140077821,0.08114674051450521
0.08111896757902848,0.07403273058729454,0.08139194179217668,0.3424020752269779,0.06985883963648565
0.07098473380996584,0.06686666730086266,0.07384287605783335,0.3433151750972762,0.07470066158833255
0.07399670001920367,0.06949418971998433,0.07795656689941222,0.3404824902723735,0.07662945666371357
0.07724664587281804,0.07096025814698947,0.08118929416854037,0.338355382619974,0.0765353350006821
0.07715671060441665,0.07072910911188934,0.08129926852875169,0.3357405966277561,0.07649376104594996
0.0759391612083089,0.06943293865519351,0.08120306682574352,0.32811413748378726,0.07811146397213609
0.07804115880257534,0.07192362886531534,0.08366165668693348,0.33381063553826196,0.08103045543182485
0.08097654753733519,0.07544747242645578,0.08603908684587402,0.34437354085603106,0.08428602211527192
