0,1,2,3,4
0.0,0.00022675821697504261,9.322191629923537e-05,0.22328151971955476,0.0034341163735627234
0.005635955444653895,0.003916984885086627,0.0016348644715016292,0.21122094933956023,0.0006515766410091217
0.0029124248646246187,0.0,0.0,0.21079995829084008,0.0
0.0024517353418280763,0.002318504449924319,0.0016041543692031368,0.23326737231834746,0.012595219135149271
0.014989715528552772,0.016237351437506042,0.01354836125077341,0.24932155438378564,0.026999200254861577
0.029412172975303186,0.026892960990384296,0.02802656760492006,0.23819628212559432,0.03231970862662248
0.03582838738155569,0.034272947218841665,0.034430604855884006,0.24533848483083182,0.03962907820301087
0.041799125532312686,0.037466728742777455,0.03563715385886468,0.22602672730164208,0.029827642755404504
0.03283795100147202,0.02960053607095059,0.030341382596438926,0.23595822979803,0.03050886666111019
0.033286485048007464,0.02896183401093566,0.03081627085494887,0.23491103998180504,0.031965697376201696
0.0340735634891276,0.03223045825290605,0.03313765077015152,0.24072120116557602,0.03773053791027969
0.04062422230685847,0.03890459191341211,0.03716023142058322,0.24579372670879687,0.04296402620947859
0.04542423520407546,0.04152019950262975,0.03277897692809528,0.31013130408833184,0.023164597114510244
0.02623187350554268,0.03858511280547017,0.022925988317580526,0.3925134288272158,0.05659275471945957
0.05890454484628993,0.0600116773927164,0.05371822849839791,0.40704267382870785,0.06184133795287039
0.06618143660472597,0.06396464464355045,0.06252138657478312,0.38831692032229187,0.06638825920689406
0.0692074160212508,0.06755201719583415,0.06645743237071322,0.36310056699492693,0.06998044659647817
0.07232347160402064,0.07027829918891104,0.07122146008208041,0.3683415398388541,0.07758539955262123
0.08040883877206362,0.0769189668383925,0.08091808137082435,0.37787227693225905,0.08931738137663281
0.09221671836654632,0.08690665749407689,0.09308224373030338,0.4064458370635632,0.09176705633175519
0.09448628050903451,0.08828425622928116,0.09420080748866688,0.4013540734109221,0.09019620347256918
0.0921287917365774,0.08612046992487432,0.08069372128714214,0.34745225305878846,0.0681567705456132
0.07162811175651118,0.06821246236881962,0.039890216765994246,0.23106908385556552,0.023517869820970816
0.027884276535722563,0.03548424805640238,0.018476054036283607,0.26904282303789917,0.04496888668785992
0.04660236273394425,0.04630186112910284,0.042487979968250045,0.31977394807520143,0.047476590097016214
0.05217290112920292,0.04905218410398593,0.038139221847992566,0.19154729931363773,0.024793214662030216
0.02984944466276218,0.028550658635507098,0.025741271869077487,0.1745747538048344,0.02306811915755702
0.02737569171169074,0.032436980156147044,0.02580510430144578,0.22705908683974935,0.05021503574066699
0.053072996738154465,0.05767173872366449,0.049609838188525046,0.25236869591166816,0.06474303949259141
0.06747563909346521,0.06674960139886377,0.0646078414593525,0.2527790211877052,0.07257929989544465
0.07593887808738486,0.07098477707854656,0.07575926510351128,0.2248209489704566,0.07177462610590268
0.07654340488968003,0.07099559589705784,0.07731780852038206,0.22607057594747837,0.07464923514013577
0.07774230117849079,0.0714223440425874,0.07840083772090356,0.22717099373321398,0.0738694005433862
0.07719902859125494,0.07481147455343073,0.07807214878608715,0.29701954640405853,0.08259471715134126
0.08512408122461768,0.08037573756692495,0.08444348355675135,0.40133542226201135,0.08247939125107173
0.0859296275126118,0.07988674354496972,0.08351095904847927,0.3399544911966577,0.07777864184071692
0.08031256376705365,0.07505156794364165,0.0788174279303826,0.3264137570874366,0.07402163856935218
0.07711406135805898,0.07300509349372852,0.07740039678704136,0.38061399582214267,0.07485495731393055
0.07875791922466568,0.07490292219904315,0.07956226432401081,0.4031072814085348,0.08293515577244914
0.08710438693106148,0.08151623390840079,0.08698067388758357,0.34146523425843034,0.08363593602078012
0.0868468285862889,0.08017011974322585,0.08326398051261918,0.2852506714413608,0.07382893134881918
0.07769387606197764,0.0738848683634572,0.07445812013043884,0.26264547896150403,0.0717061449939802
0.07505527487119412,0.07087803542069082,0.07436931808717873,0.2710011936735303,0.07464163115180877
0.07876102242844318,0.07373357818620008,0.07955447801917792,0.2721202626081767,0.078009580015447
0.08142869534047215,0.07519994246437811,0.08172736088739718,0.2743210981796479,0.07808549932011388
0.0818891275244189,0.07543836330743758,0.08216666115263926,0.25207027752909583,0.0768850639378984
0.0803425058991154,0.07399883512364713,0.08139799255931557,0.2520889286780066,0.07709293391810856
0.08133083088962412,0.07711448910721241,0.0821765925081186,0.2743770516263802,0.0821814716608289
0.0849062590257823,0.07990695725671682,0.08380553328104057,0.28021486123545214,0.08149669822241457
0.08478147238996403,0.08281861322576223,0.08503808243525768,0.3009735899731424,0.0911296627492515
0.0945931215444693,0.0922915887965381,0.09546650187385097,0.3133579528498956,0.10416878448543443
0.1084901914540497,0.10551996010236753,0.10931497174052218,0.33236347358997315,0.11345138526467569
0.11679107234007002,0.11143418477234146,0.1167496409406592,0.35370038794389735,0.11298169391433
0.11696734188344227,0.1115987272488752,0.1168174123272383,0.36336168307967776,0.11517208718619987
0.1172283061835806,0.11315167221113498,0.11727817073256563,0.36177633542226206,0.1174365684751626
0.12080039648347984,0.11488738438668555,0.12116073530137683,0.35420396896448825,0.11762687165974217
0.1200555443201079,0.11307140501585167,0.11524576959752952,0.32217994628469115,0.1036525950102325
0.10811695172747005,0.10278007171219183,0.102309640915621,0.29892196359295736,0.09228751881129948
0.09547646742181026,0.09055610264087388,0.09240872836222103,0.2936623396001194,0.09022710174030113
0.09363398180705129,0.09428616154677893,0.09280773831676825,0.30940390928081174,0.10193220960754878
0.10555186619106394,0.10204974119065646,0.10396920782088781,0.31149283795881827,0.10202347253980104
0.1065863456611762,0.10171933778825615,0.10618871691452103,0.2974485228290063,0.10548689705073233
0.10903405440688285,0.10355531238494642,0.10757071731974488,0.2606871083258729,0.10276133824557565
0.10726050532873099,0.10147784307475582,0.10751119025593159,0.2404319606087735,0.10298583300105779
0.10667833673121585,0.10153168101144594,0.10356936580043374,0.22409355416293644,0.09494339825463882
0.09952806325570585,0.09581981947882134,0.09667344782570453,0.2126417487317219,0.09202943537794273
0.09628314902825874,0.09111439435967661,0.0961816358046299,0.2118770516263802,0.09418781502997664
0.09824764353301418,0.092207833361023,0.09869407026627108,0.2142084452402268,0.0951164586985902
0.09845029030849783,0.09198371204271005,0.09924698951302346,0.2378954043569084,0.09184419649480535
0.09551415242573658,0.08950599165154838,0.09525701973930545,0.2563600417785736,0.08859770796800692
0.09322705339750925,0.08943978289313392,0.09511609525545506,0.2878804834377798,0.10011184193218003
0.104020049118418,0.1034061844645926,0.10456813496884632,0.291312294837362,0.11338208271100036
0.11785060450409635,0.11509297207439939,0.11672270948629482,0.3059907490301403,0.12001183358437206
0.12343582635137729,0.1184964849839476,0.12399589683109458,0.30522605192479857,0.12321734799369288
0.12664693079522582,0.1202440858054663,0.1273438323358791,0.30940390928081174,0.12256778350816688
0.1266237248859987,0.11969670331312887,0.1268740280764078,0.30367800656520444,0.11989307872999966
0.12295205201998893,0.11824955072520549,0.11951924483713405,0.30979558340793795,0.1148817263673072
0.11821264999070547,0.11447319541278489,0.11834344410461384,0.3238772008355715,0.11836947761195571
0.12094527068716765,0.11411318340540344,0.12209265675270586,0.31695762458967475,0.11699509251856988
0.12116612797067461,0.11521054008476206,0.11578699411976778,0.29084601611459265,0.10661237775712706
0.11024212406881251,0.10644948948285737,0.10659925365367418,0.2975044762757386,0.1058967437317948
0.10998838039405001,0.10566777710738595,0.10845118045648494,0.298045359594151,0.10303489342128636
